condition,text_branch,field,comparison,metric,param,target_proposal_uid,target_cohort,n_human_reviews,human_value,ai_value,paired_diff
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.03613820326910415,-0.03613820326910415
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.013383867498509769,-0.013383867498509769
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.02236599039629272,-0.02236599039629272
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.023714266489420256,-0.023714266489420256
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.028987002540468893,-0.028987002540468893
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.03680277220528816,-0.03680277220528816
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.041585426793926135,-0.041585426793926135
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.007769945705968899,-0.007769945705968899
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.02908670400637158,-0.02908670400637158
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.021330454776892344,-0.021330454776892344
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.017314090656232566,-0.017314090656232566
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.0245330276692037,-0.0245330276692037
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.01324314890532401,-0.01324314890532401
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.028403200240413297,-0.028403200240413297
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.010650541454924023,-0.010650541454924023
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.029850104540730775,-0.029850104540730775
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.010368209739215761,-0.010368209739215761
one_at_a_time,rephrased,whole,human_vs_gemini,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.026077790848744908,-0.026077790848744908
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::1,,4,1.155564561314244,1.1512567003142136,0.004307861000030444
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::10,,4,1.1768583228727947,1.1374479830988329,0.0394103397739618
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::11,,4,1.1996512466070954,1.138406739882711,0.06124450672438453
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::12,,4,1.2075244916382069,1.1192482529299361,0.08827623870827073
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::2,,3,1.1653140265200586,1.1023924247058088,0.06292160181424977
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::3,,4,1.210357789362967,1.130478034365442,0.07987975499752498
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::4,,4,1.1398497848655054,1.1342346246970583,0.0056151601684470975
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::5,,4,1.2144128781909447,1.1505471876744744,0.06386569051647029
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::6,,4,1.1635414506723312,1.1358574859670567,0.027683964705274455
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::7,,4,1.1852096501936706,1.1207048550499825,0.06450479514368812
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::8,,5,1.2567356403111214,1.1764856985957013,0.0802499417154201
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y1::9,,3,1.197868402719704,1.1050900046982532,0.09277839802145071
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::1,,3,1.1584255249669457,1.1220429242544983,0.03638260071244748
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::10,,3,1.2135343110527363,1.1210837968340557,0.09245051421868067
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::11,,4,1.1852696390750936,1.1399465086734444,0.04532313040164926
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::2,,3,1.1845392510293682,1.136550444517825,0.04798880651154325
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::3,,4,1.1824650038765467,1.1485519381395306,0.033913065737016135
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::4,,2,1.113695253622574,1.081452719273782,0.032242534348791985
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::5,,4,1.1746204263773938,1.1223242956181376,0.05229613075925621
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::6,,4,1.170422800577614,1.1270908059771485,0.04333199460046555
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::7,,4,1.1951259732600987,1.1183745062193746,0.07675146704072411
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::8,,3,1.1756527682878355,1.1015362565617868,0.07411651172604872
one_at_a_time,rephrased,whole,human_vs_gpt,vendi,q=1,y2::9,,4,1.203047784639316,1.1223690521844194,0.08067873245489654
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::1,,4,2.9699940691672517,2.4685241390826205,0.5014699300846313
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::10,,4,2.8357934072981474,2.9374887897825768,-0.10169538248442933
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::11,,4,2.956788896868678,2.9330592197674195,0.023729677101258506
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::12,,4,2.720646004490224,2.472629901357469,0.24801610313275502
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::2,,3,1.9340487676408102,1.9018248193978138,0.03222394824299646
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::3,,4,2.788157944914464,2.660046484508149,0.12811146040631494
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::4,,4,2.6486803424103207,2.771008965255139,-0.12232862284481838
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::5,,4,2.7498385689806657,2.770360459534384,-0.020521890553718336
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::6,,4,2.917170891432844,2.826370757951506,0.0908001334813382
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::7,,4,2.781711317528144,2.8894494350924256,-0.10773811756428175
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::8,,5,3.5405083877595573,3.744726300716694,-0.20421791295713687
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y1::9,,3,1.8434614736013706,1.9236582698698803,-0.08019679626850973
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::1,,3,1.9948131253963168,1.8993972587172963,0.09541586667902058
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::10,,3,1.8658613399911144,1.9198902670440716,-0.054028927052957254
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::11,,4,2.6811209393307003,2.559310993825112,0.12180994550558832
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::2,,3,1.9661401764948998,1.7960565817137806,0.17008359478111923
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::3,,4,2.957357889658197,2.843139850214289,0.11421803944390785
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::5,,4,2.956179993283646,2.7565556972326153,0.19962429605103083
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::6,,4,2.7211355672880795,2.765901845166693,-0.044766277878613536
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::7,,4,2.5447334266535924,2.792561161649446,-0.24782773499585353
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::8,,3,1.7826105690441305,1.9762685430511457,-0.19365797400701523
one_at_a_time,rephrased,whole,human_vs_gpt,participation_ratio,,y2::9,,4,2.702765624618908,2.8709225335513016,-0.16815690893239355
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::1,,4,2.984885087817498,2.6987506196336164,0.28613446818388155
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::10,,4,2.913303235497029,2.96822412341385,-0.05492088791682104
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::11,,4,2.977612371684796,2.965868786646551,0.011743585038245019
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::12,,4,2.8528975498294997,2.7018640758214767,0.15103347400802303
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::2,,3,1.9659958071296253,1.9475000535190976,0.018495753610527688
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::3,,4,2.8917852334214924,2.8114005660396257,0.08038466738186667
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::4,,4,2.813580121085747,2.880182451706278,-0.066602330620531
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::5,,4,2.8602195756993845,2.8770964048970944,-0.01687682919770994
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::6,,4,2.958516398139451,2.90955103119481,0.048965366944641264
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::7,,4,2.876602552320114,2.9424702177724593,-0.06586766545234513
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::8,,5,3.737021554582602,3.868873530287508,-0.13185197570490592
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y1::9,,3,1.915669428887814,1.9585997364125682,-0.04293030752475424
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::1,,3,1.9974003822641644,1.9455443287896248,0.05185605347453959
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::10,,3,1.9285300812385338,1.9577944184972278,-0.02926433725869404
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::11,,4,2.832283497893457,2.75695276264145,0.07533073525200695
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::2,,3,1.9828031165303064,1.8830591218666655,0.09974399466364092
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::3,,4,2.97836589841131,2.9199620629658254,0.05840383544548455
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::5,,4,2.977157339841611,2.871868299102195,0.1052890407394158
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::6,,4,2.8427497572833715,2.8785580466852396,-0.03580828940186809
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::7,,4,2.756578625861968,2.891342729183789,-0.13476410332182143
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::8,,3,1.8792412636230678,1.9879556387032153,-0.10871437508014758
one_at_a_time,rephrased,whole,human_vs_gpt,effective_rank,,y2::9,,4,2.8337900781632737,2.932092896958795,-0.0983028187955215
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::1,,4,1.0,0.9,0.09999999999999998
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::10,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::11,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::12,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::2,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::3,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::4,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::5,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::6,,4,1.0,0.75,0.25
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::7,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::8,,5,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y1::9,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::1,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::10,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::11,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::2,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::3,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::4,,2,1.0,0.85,0.15000000000000002
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::5,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::6,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::7,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::8,,3,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,coverage_geometric,k=panel_adaptive,y2::9,,4,1.0,1.0,0.0
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::1,,4,-0.6678666933149141,-0.6680938390537073,0.00022714573879323297
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::10,,4,-0.6637440759653244,-0.6711682974035623,0.0074242214382379546
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::11,,4,-0.6595576736318558,-0.670988635630357,0.011430961998501243
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::12,,4,-0.6577218686915046,-0.6740895925060311,0.016367723814526447
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::2,,3,-0.5195890201478753,-0.5322083600445444,0.01261933989666908
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::3,,4,-0.6572792338244783,-0.672203219593615,0.014923985769136672
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::4,,4,-0.6704896029404469,-0.6716208285307843,0.0011312255903374036
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::5,,4,-0.6564031953653111,-0.6686044849210526,0.012201289555741512
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::6,,4,-0.6663370113142371,-0.6713674946656474,0.00503048335141032
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::7,,4,-0.6620750206639691,-0.6741622844013152,0.012087263737346143
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::8,,5,-0.7623340192797385,-0.7770681484819365,0.014734129202197965
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y1::9,,3,-0.512470624117398,-0.5317261428627937,0.019255518745395772
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::1,,3,-0.5211217033873686,-0.5283445796301878,0.007222876242819143
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::10,,3,-0.5091290896776226,-0.5285682268667287,0.01943913718910606
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::11,,4,-0.6619611734663334,-0.6703436927846383,0.008382519318304915
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::2,,3,-0.5156084880427801,-0.5252040256835857,0.009595537640805563
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::3,,4,-0.662823318916663,-0.6690481169892047,0.006224798072541726
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::4,,2,-0.3240633818719248,-0.3314419780236828,0.00737859615175801
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::5,,4,-0.6642984001584771,-0.673773179981481,0.009474779823003932
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::6,,4,-0.6648124722080446,-0.6729123726912961,0.008099900483251488
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::7,,4,-0.6598717962449728,-0.6745128354323349,0.014641039187362037
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::8,,3,-0.517086047202578,-0.5324638314728928,0.015377784270314776
one_at_a_time,rephrased,whole,human_vs_gpt,vendi_slope,q=0..2,y2::9,,4,-0.6585380732599415,-0.6738497902782951,0.015311717018353543
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::1,,4,0.0,0.016169718270724668,-0.016169718270724668
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::10,,4,0.0,0.01947039161597513,-0.01947039161597513
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::11,,4,0.0,0.02384221882152913,-0.02384221882152913
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::12,,4,0.0,0.03495104304216097,-0.03495104304216097
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::2,,3,0.0,0.02557734274177887,-0.02557734274177887
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::3,,4,0.0,0.03537306136828634,-0.03537306136828634
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::4,,4,0.0,0.00987236463994316,-0.00987236463994316
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::5,,4,0.0,0.027147558138599103,-0.027147558138599103
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::6,,4,0.0,0.027854574750779106,-0.027854574750779106
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::7,,4,0.0,0.032469337849400925,-0.032469337849400925
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::8,,5,0.0,0.03802869484377251,-0.03802869484377251
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y1::9,,3,0.0,0.037052603425716354,-0.037052603425716354
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::1,,3,0.0,0.01172084039498434,-0.01172084039498434
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::10,,3,0.0,0.031844873172204954,-0.031844873172204954
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::11,,4,0.0,0.031123381559564022,-0.031123381559564022
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::2,,3,0.0,0.018509661147250823,-0.018509661147250823
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::3,,4,0.0,0.019804299686572966,-0.019804299686572966
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::4,,2,0.0,0.007385373435117209,-0.007385373435117209
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::5,,4,0.0,0.028385683810049002,-0.028385683810049002
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::6,,4,0.0,0.015379043512511023,-0.015379043512511023
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::7,,4,0.0,0.02889004703078369,-0.02889004703078369
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::8,,3,0.0,0.01857477481557238,-0.01857477481557238
one_at_a_time,rephrased,whole,human_vs_gpt,ripley_excess,r=panel_q01_q50,y2::9,,4,0.0,0.04770955719329413,-0.04770955719329413
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::1,,4,1.2292479633434579,1.2191704959299612,0.010077467413496688
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::10,,4,1.345409998858489,1.2316298175748661,0.113780181283623
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::11,,4,1.312027463477099,1.22338197343559,0.08864549004150901
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::12,,4,1.2942784253146542,1.215003086864371,0.07927533845028312
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::2,,3,1.2731509801509695,1.1745792200541587,0.09857176009681079
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::3,,4,1.324128575496169,1.2188945018431563,0.10523407365301263
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::4,,4,1.2630769324549072,1.232591543250349,0.030485389204558233
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::5,,4,1.3227424967149302,1.2028306284248993,0.11991186829003087
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::6,,4,1.301753483289739,1.2673742059568185,0.034379277332920566
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::7,,4,1.2808086191299526,1.2426799250401797,0.03812869408977293
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::8,,5,1.3933062103952918,1.2397567862103056,0.15354942418498618
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y1::9,,3,1.2687794924041595,1.1869101794241657,0.08186931297999389
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::1,,3,1.2758779522541221,1.2050208771571687,0.07085707509695349
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::10,,3,1.2688516055387713,1.2321096390608974,0.036741966477873866
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::11,,4,1.3102647955809312,1.2728196828111018,0.037445112769829425
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::2,,3,1.1871422089281294,1.1902560842650534,-0.003113875336923977
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::3,,4,1.2690366346528932,1.2234832729423477,0.04555336171054547
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::4,,2,1.1313420693504392,1.1332111140501189,-0.001869044699679634
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::5,,4,1.20372256342227,1.2556523998894182,-0.05192983646714833
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::6,,4,1.2802795183327023,1.2622539408693694,0.018025577463332887
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::7,,4,1.3580776431543629,1.2301366398493343,0.12794100330502856
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::8,,3,1.1851766801491566,1.2146359263989255,-0.029459246249768922
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,vendi,q=1,y2::9,,4,1.2656107335349664,1.2621210691652411,0.0034896643697253094
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::1,,4,2.8322253116654452,2.756421911867332,0.07580339979811335
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::10,,4,2.418269841367203,2.6564473803986224,-0.23817753903141936
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::11,,4,2.9102347934501895,2.6666580301116656,0.24357676333852396
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::12,,4,2.5520408690123673,2.598275289822772,-0.04623442081040485
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::2,,3,1.7420922040572127,1.8799443087495598,-0.1378521046923471
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::3,,4,2.7248159429597,2.7046570599140565,0.020158883045643616
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::4,,4,2.7606797383467048,2.7204988436333095,0.040180894713395254
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::5,,4,2.7034047235535072,2.8379765008816715,-0.13457177732816428
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::6,,4,2.916941724413332,2.7852611397816998,0.13168058463163224
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::7,,4,2.812316013031427,2.605317347307253,0.20699866572417402
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::8,,5,3.1584802809661103,3.522758077124569,-0.3642777961584587
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y1::9,,3,1.9446127022347965,1.87449857723721,0.07011412499758651
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::1,,3,1.9047773580029568,1.7962991774885708,0.10847818051438596
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::10,,3,1.7191913256779399,1.8086144621915627,-0.08942313651362288
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::11,,4,2.722769618910611,2.7009427823475174,0.02182683656309381
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::2,,3,1.8855985584526747,1.8457023983130045,0.03989616013967012
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::3,,4,2.634999606882849,2.77962313018493,-0.14462352330208095
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::4,,2,1.0,1.0,0.0
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::5,,4,2.94050791155851,2.720447496175665,0.22006041538284515
one_at_a_time,rephrased,strengths,human_vs_pooled_ai,participation_ratio,,y2::6,,4,2.785331824969344,2.6577685902182764,0.1275632347510678
