condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0000,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003""]",span90,0.020908320265802072,0.014579078429021886
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0000,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003""]",mst_dispersion,0.04984995722770691,0.03499358892440796
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0000,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003""]",sparseness,0.01824584155574745,0.012605483958018748
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0000,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003""]",remote_clique,0.05423818031946818,0.0375781257947286
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mean_pairwise,0.05423818031946818,0.044457475344340004
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",nn,0.04793131351470947,0.03496424357096354
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",centroid_loo,0.04113355400645661,0.03362640313091795
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",global_centroid_dist,0.01824584155574745,0.014930637986211156
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",medoid_dist,0.033233304818471275,0.025111675262451172
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",span90,0.020908320265802072,0.018874827800805717
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mst_dispersion,0.04984995722770691,0.03766751289367676
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",sparseness,0.01824584155574745,0.014930637986211156
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0001,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",remote_clique,0.05423818031946818,0.044457475344340004
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mean_pairwise,0.05423818031946818,0.03635303179423014
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",nn,0.04793131351470947,0.03031607468922933
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",centroid_loo,0.04113355400645661,0.02745958504197421
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",global_centroid_dist,0.01824584155574745,0.012192070300156935
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",medoid_dist,0.033233304818471275,0.02046350638071696
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",span90,0.020908320265802072,0.014331673024967673
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mst_dispersion,0.04984995722770691,0.03069525957107544
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",sparseness,0.01824584155574745,0.012192070300156935
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0002,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",remote_clique,0.05423818031946818,0.03635303179423014
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mean_pairwise,0.05423818031946818,0.05449336767196655
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",nn,0.04793131351470947,0.04784393310546875
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",centroid_loo,0.04113355400645661,0.04132683080958396
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",global_centroid_dist,0.01824584155574745,0.018332537209074757
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",medoid_dist,0.033233304818471275,0.033594866593678795
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",span90,0.020908320265802072,0.021282672043757223
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mst_dispersion,0.04984995722770691,0.05039229989051819
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",sparseness,0.01824584155574745,0.018332537209074757
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0003,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",remote_clique,0.05423818031946818,0.05449336767196655
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mean_pairwise,0.05423818031946818,0.046626508235931396
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",nn,0.04793131351470947,0.0443876584370931
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",centroid_loo,0.04113355400645661,0.035313631413820046
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",global_centroid_dist,0.01824584155574745,0.015664958873462715
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",medoid_dist,0.033233304818471275,0.030138591925303142
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",span90,0.020908320265802072,0.016645347562832556
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mst_dispersion,0.04984995722770691,0.04520788788795471
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",sparseness,0.01824584155574745,0.015664958873462715
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0004,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",remote_clique,0.05423818031946818,0.046626508235931396
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mean_pairwise,0.05423818031946818,0.045784433682759605
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",nn,0.04793131351470947,0.036987741788228355
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",centroid_loo,0.04113355400645661,0.03464498463387108
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",global_centroid_dist,0.01824584155574745,0.015379822303899745
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",medoid_dist,0.033233304818471275,0.02643863360087077
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",span90,0.020908320265802072,0.019080992506719685
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mst_dispersion,0.04984995722770691,0.03965795040130615
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",sparseness,0.01824584155574745,0.015379822303899745
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0005,3,"[""baseline::y2::10::gemini-3.1-pro-preview::001"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",remote_clique,0.05423818031946818,0.045784433682759605
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mean_pairwise,0.05423818031946818,0.04963409900665283
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",nn,0.04793131351470947,0.04221208890279134
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",centroid_loo,0.04113355400645661,0.03759720547163151
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",global_centroid_dist,0.01824584155574745,0.016683945510039894
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",medoid_dist,0.033233304818471275,0.02873559792836507
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",span90,0.020908320265802072,0.019441715132849823
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",mst_dispersion,0.04984995722770691,0.04310339689254761
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",sparseness,0.01824584155574745,0.016683945510039894
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0006,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::004""]",remote_clique,0.05423818031946818,0.04963409900665283
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mean_pairwise,0.05423818031946818,0.04057534535725912
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",nn,0.04793131351470947,0.03469836711883545
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",centroid_loo,0.04113355400645661,0.030680954937364373
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",global_centroid_dist,0.01824584155574745,0.013617871210618304
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",medoid_dist,0.033233304818471275,0.02408742904663086
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",span90,0.020908320265802072,0.015991239122065126
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mst_dispersion,0.04984995722770691,0.03613114356994629
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",sparseness,0.01824584155574745,0.013617871210618304
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0007,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::003"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",remote_clique,0.05423818031946818,0.04057534535725912
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0008,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",mean_pairwise,0.05423818031946818,0.03641915321350098
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0008,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",nn,0.04793131351470947,0.03170915444691976
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0008,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",centroid_loo,0.04113355400645661,0.027514733503872308
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0008,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",global_centroid_dist,0.01824584155574745,0.012214415504729534
baseline,original,gemini,Gemini,y2::10,y2,10,Integrating AI and Molecular Dynamics Simulations for Quantitative Prediction of Enzyme Functions,3,gemini_y2::10_0008,3,"[""baseline::y2::10::gemini-3.1-pro-preview::002"", ""baseline::y2::10::gemini-3.1-pro-preview::004"", ""baseline::y2::10::gemini-3.1-pro-preview::005""]",medoid_dist,0.033233304818471275,0.021160046259562176
