proposal_uid,title,group_model,group_binary,is_ai,mean_pairwise_dist,centroid_dist_raw,centroid_dist_loo,global_centroid_dist,nn_dist_global,is_nn_outlier,mean_5nn_dist_global,is_mean5nn_outlier,medoid_dist,remote_clique_group,chamfer_group,mst_dispersion_group,span90_group,sparseness_group,grid_entropy_group,grid_entropy_group_norm,element_novel_0,element_novel_1,element_novel_5,element_novel_10,mean_knn_5,mean_knn_10,mean_knn_20,mean_knn_50,novelty_ratio,novelty_z,is_lit_outlier_mean10,is_lit_outlier_element0,is_lit_outlier_z,dominant_region,dominant_region_label,max_region_weight,region_entropy,effective_region_count,n_regions_gt5pct,unassigned_neighbor_frac
P_045,"Emergent Principles of Protein Allostery at Scale: Integrating Structural Ensembles, Mutational Scans, and Functional Genomics",GPT-5.2,AI,True,0.13957457379861313,0.03660994757132907,0.04034300381477429,0.031386137,0.028814971,False,0.03143076,False,0.04212462902069092,0.19104075612102428,0.04093266310899154,0.06670154224742543,0.4606682295243139,0.11943378914957462,0.8980827500613235,0.27900509336923435,0.06500113,0.124690875,0.15044865,0.16479982,0.07102911,0.07578688,0.08186664,0.09002033,1.1683192,0.3856101,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_046,Deciphering the Sequence-to-Emergent-Property Grammar of Biomolecular Condensates,Gemini,AI,True,0.0656223486770283,0.015571718736858031,0.017084047979008643,0.023595572,0.023371935,False,0.02562474,False,0.02740323543548584,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.07674456,0.12039842,0.14796859,0.16453275,0.07897334,0.08061922,0.082906865,0.087733656,1.2543676,0.5773749,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_047,Emergence of Cellular Morphology from Cytoskeletal Crosstalk and Motor Protein Dynamics,Gemini,AI,True,0.06306498700922186,0.013002334650722203,0.014267001983713667,0.022658587,0.01943618,False,0.02103684,False,0.024870991706848145,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.083159745,0.13369168,0.16288094,0.17878185,0.08464204,0.08717509,0.09177188,0.10052629,1.3805233,0.84861785,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_048,Synthesizing the Emergent Properties of Chromatin Topology and Epigenetic Memory,Gemini,AI,True,0.07366344332695007,0.023650627508951416,0.025936854411245935,0.027175725,0.02894938,False,0.030481815,False,0.03513026237487793,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.054820597,0.14163496,0.17226984,0.18965939,0.073857464,0.08274858,0.091029465,0.10123348,1.1799766,0.44574398,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_049,Emergence of Metabolic Adaptation through Mitochondrial Reticular Network Dynamics,Gemini,AI,True,0.7445104203440926,0.6976442296996372,0.7399712238497563,0.6386892,0.13376635,True,0.15038577,True,0.7377572059631348,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.07655674,0.1260002,0.15086395,0.16654809,0.079628035,0.083244815,0.087473646,0.09493419,1.2675576,0.62056756,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_050,Decoding the Mesoscale Emergence of Lipid Raft Clustering and Transmembrane Signaling,Gemini,AI,True,0.06727997552264821,0.017237078937754946,0.01890953572647791,0.029557586,0.02819401,False,0.029990565,False,0.03378403186798096,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.07547349,0.121632785,0.15004316,0.16683021,0.07679168,0.07979531,0.08323817,0.08899669,1.2903205,0.63407356,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_051,Uncovering the Rules of Nucleolar Assembly and Ribosome Biogenesis Emergence,Gemini,AI,True,0.06583442200313915,0.01578482238801404,0.017317659304502908,0.022694886,0.022544742,False,0.024154926,False,0.025291264057159424,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.1179232,0.19628376,0.22799903,0.24643898,0.12856181,0.13437119,0.14204979,0.15142459,1.134593,0.562951,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.65,0.64744663,1.910656,2,0.0
P_052,Emergent Dynamics of Synaptic Vesicle Pools and Neurotransmitter Release Probability,Gemini,AI,True,0.07321569594469937,0.023200734080121688,0.02544405683372275,0.03376949,0.026057184,False,0.030962383,False,0.033008575439453125,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.08955008,0.13246332,0.1578129,0.17398074,0.09064368,0.093790516,0.097162925,0.10333222,1.3142687,0.7920602,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_053,Synthesizing the Mechanotransductive Emergence of Focal Adhesion Maturation,Gemini,AI,True,0.06259690089659257,0.012532086779900364,0.013751346779429463,0.021054864,0.01943618,False,0.022393715,False,0.02436959743499756,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.070806086,0.12207363,0.15087637,0.16712867,0.073920466,0.078752436,0.084131815,0.09078067,1.1831958,0.43063077,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_054,Decoding the Emergence of Stress Granules and Cellular Resilience Networks,Gemini,AI,True,0.06866413083943454,0.01862783425479031,0.020433776629026568,0.026603162,0.023371935,False,0.02579974,False,0.023703932762145996,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.090011835,0.1266739,0.14830981,0.16127977,0.092624485,0.09430848,0.09639041,0.10054347,1.4409351,1.019209,False,False,True,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_055,Emergent Transport Selectivity of the Nuclear Pore Complex Assembly,Gemini,AI,True,0.0711879540573467,0.021163475633728335,0.0232122319491862,0.03036505,0.027682543,False,0.030699383,False,0.036325037479400635,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.07365155,0.12899747,0.15923382,0.17676204,0.07736985,0.08196745,0.08731513,0.094703525,1.2104052,0.50321025,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_056,Synthesizing the Emergence of Autophagosomes at ER-Mitochondria Contact Sites,Gemini,AI,True,0.0655915845524181,0.015540773173552513,0.017050123943667228,0.026661634,0.027403831,False,0.028368795,False,0.027928590774536133,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.081341445,0.17461778,0.20986405,0.2313185,0.104452215,0.111971915,0.118397914,0.12825064,0.9723562,-0.11242517,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",1.0,-0.0,1.0,1,0.0
P_057,Emergent Cargo Sorting Dynamics in Extracellular Vesicle Biogenesis,Gemini,AI,True,0.06936955451965332,0.019336481983891707,0.021210357179118455,0.02840352,0.027197659,False,0.029797673,False,0.0278206467628479,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.0802781,0.12387006,0.15044944,0.1670961,0.082871735,0.08569662,0.08870284,0.0937309,1.4167519,0.8902864,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_058,Decoding the Emergence of Viral Inclusion Bodies and Host Cell Hijacking,Gemini,AI,True,0.0679928795857863,0.017953382443635535,0.019694617713089557,0.02745074,0.027980328,False,0.02828126,False,0.02907562255859375,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.12370491,0.17343344,0.20207271,0.22060783,0.12858976,0.13165073,0.13497098,0.14149126,1.244248,0.9127032,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.85,0.5181862,1.6789795,2,0.0
P_059,Synthesizing the Emergent Biophysics of Centrosome Maturation and Spindle Bipolarity,Gemini,AI,True,0.06956305016170848,0.019530870306173953,0.021423370324199054,0.03347063,0.026265144,False,0.029689396,False,0.03200101852416992,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.064724505,0.13054305,0.1583348,0.17580211,0.0738693,0.08154116,0.0893649,0.097966045,1.2346777,0.54736525,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_060,Emergence of Secretory Flux from Golgi Cisternal Stacking Dynamics,Gemini,AI,True,0.06238938190720298,0.012323576371753964,0.013522694595743179,0.020881236,0.023703933,False,0.024486983,False,0.0,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.088468194,0.12519759,0.15080974,0.16757917,0.08922032,0.0907224,0.09350892,0.09754714,1.3988228,0.9135115,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_061,Decoding the Emergent Assembly of Plant Cell Wall Cellulose Synthase Rosettes,Gemini,AI,True,0.0753506367856806,0.025345617897331252,0.027793283378367062,0.03441626,0.03393501,False,0.037158884,False,0.042598843574523926,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.12359947,0.2315625,0.28087726,0.30537003,0.1394576,0.14773779,0.15472764,0.16753288,1.0777591,0.37644655,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",1.0,-0.0,1.0,1,0.0
P_062,Synthesizing the Emergent Assembly of Bacterial Microcompartments,Gemini,AI,True,0.07246065681630914,0.022442065362092256,0.02461298652646693,0.032277286,0.02393657,False,0.03038826,False,0.03415572643280029,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.07502556,0.12850839,0.15702121,0.17409778,0.08288883,0.086508535,0.09016411,0.09707118,1.2458049,0.60281175,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_063,Emergence of Lipid Homeostasis through Peroxisome Biogenesis Networks,Gemini,AI,True,0.06964781067588112,0.019616115524766276,0.021516781762504267,0.026920795,0.023098886,False,0.028185356,False,0.028451919555664062,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.14674914,0.20885116,0.23235084,0.2473531,0.15757571,0.16250722,0.16888951,0.17656237,1.5495527,2.035438,True,True,True,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.8,0.6128695,1.84572,2,0.0
P_064,Decoding the Emergent Membrane Scission Dynamics of the ESCRT Machinery,Gemini,AI,True,0.0694109932942824,0.01937810838280085,0.02125597229525855,0.03076595,0.029066443,False,0.029812466,False,0.030510902404785156,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.08256996,0.12364479,0.15038829,0.1668654,0.08507029,0.087312266,0.09068841,0.09525343,1.2675352,0.65084636,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_065,Synthesizing the Emergent Architecture of the Cellular Glycocalyx Meshwork,Gemini,AI,True,0.07281099937178871,0.02279400441169399,0.024998519933873253,0.03126967,0.026708364,False,0.032452,False,0.03370988368988037,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.10305679,0.16435261,0.19330625,0.21240163,0.11012224,0.11516923,0.12062057,0.12946956,1.0091499,0.03687889,False,False,False,3,"fetal liver, stalled replication forks, pulmonary vascular, chromatin state",0.8,0.7083466,2.030631,2,0.0
P_066,Emergent Contractility from Myosin II Thick Filament Assembly in Non-Muscle Cells,Gemini,AI,True,0.06847389990633185,0.018436671522070402,0.020224278835100695,0.02945453,0.019893408,False,0.025353933,False,0.028900742530822754,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.12111336,0.20912242,0.24258433,0.26040635,0.13795748,0.14424339,0.15070397,0.16283837,1.1568266,0.6906047,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.95,0.19851527,1.2195907,1,0.0
P_067,Decoding the Emergent Dynamics of Proteasome Clustering and Localized Degradation,Gemini,AI,True,0.06532965194095265,0.01527771475538131,0.01676174266917707,0.022668242,0.020671964,False,0.024911666,False,0.02419912815093994,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.0768432,0.12218566,0.14565279,0.16103029,0.07998679,0.083373606,0.0873436,0.09317861,1.2478367,0.58481514,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_068,Synthesizing the Emergent Meshwork of the Nuclear Lamina and Genome Tethering,Gemini,AI,True,0.0663697665387934,0.01632270805780489,0.017907284941191648,0.026026428,0.024932265,False,0.027504897,False,0.03156924247741699,0.0935894615934116,0.05655616521835327,0.05835907025770708,0.02356064882318547,0.05967680008515068,0.7393213302245918,0.22968308516681096,0.14758909,0.24075985,0.26730293,0.28353772,0.16517843,0.17746145,0.18570083,0.19751643,1.2931049,1.4206122,True,True,True,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.95,0.19851527,1.2195907,1,0.0
P_069,Decoding the Emergent Logic of Phase-Separated Condensates: A Multi-Scale Data Synthesis of Biomolecular Organization Principles,Claude,AI,True,0.10433569008653815,0.026092971648002505,0.028692776124223496,0.028051257,0.025690675,False,0.028333794,False,0.04355341196060181,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.07252067,0.12597239,0.15489085,0.17031577,0.07782471,0.080948755,0.0838811,0.09137842,1.2903007,0.6432053,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_070,"Temporal Emergence in Protein Interaction Networks: Synthesizing Dynamic Interactomics Across Cell Cycle, Circadian, and Stress Response Programs",Claude,AI,True,0.6703211854804646,0.611797166808449,0.6528279440605259,0.57915235,0.12578493,True,0.14821309,True,0.684298574924469,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.062100112,0.14564829,0.18048623,0.19974077,0.075484395,0.081961006,0.08848887,0.10051116,0.8936428,-0.3445027,False,False,False,3,"fetal liver, stalled replication forks, pulmonary vascular, chromatin state",0.9,0.325083,1.3841455,2,0.0
P_071,"The Mesoscale Architecture of Mitochondrial Contact Sites: Integrating Structural, Proteomic, and Functional Data to Understand Emergent Organelle Communication",Claude,AI,True,0.09480443054979498,0.016229775750655207,0.017856162841950463,0.02372861,0.019903243,False,0.022981727,False,0.026409626007080078,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.1350972,0.19137378,0.2223951,0.24157824,0.14436844,0.1475269,0.15169416,0.15844168,1.4440881,1.6022449,False,True,True,5,"therapeutic strategies including, exosomes emerging, epigenetic modulation, solid cancers",0.8,0.5004024,1.6493849,2,0.0
P_072,"Emergent Properties of the Cellular Crowding Landscape: Synthesizing Biophysical, Structural, and Systems Data to Understand Macromolecular Organization",Claude,AI,True,0.09523490342226895,0.016675118229482755,0.018345700766963513,0.022420108,0.022526264,False,0.023986768,False,0.027091145515441895,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.124391496,0.24145903,0.2839445,0.30792513,0.13335782,0.14312913,0.15350242,0.16745616,1.0205576,0.10182283,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",1.0,-0.0,1.0,1,0.0
P_073,"Deciphering the Emergence of Cellular Polarity: Multi-Scale Data Synthesis Across Molecular, Mesoscale, and Cellular Organization",Claude,AI,True,0.09628755125132474,0.017764409083288468,0.01954299469970988,0.021636069,0.026350081,False,0.027629972,False,0.031138181686401367,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.06199175,0.11551138,0.14216727,0.1585983,0.06988593,0.07434497,0.078773946,0.084974095,1.213451,0.46185946,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_074,"The Grammar of Intrinsically Disordered Regions: Synthesizing Sequence, Structure, and Function Data to Predict Emergent Behaviors",Claude,AI,True,0.10596088658679616,0.02777480137538968,0.030539461410156177,0.035158515,0.03298211,False,0.034144126,False,0.04024225473403931,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.05715871,0.120582104,0.14884986,0.16535927,0.06970134,0.07452955,0.07915213,0.085698426,1.1756164,0.39319694,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_075,"Emergent Organization of the Cytoskeletal Interactome: Integrating Structural, Dynamic, and Functional Data Across Actin, Microtubule, and Intermediate Filament Networks",Claude,AI,True,0.09673263268037276,0.018225091431594675,0.020049312123387786,0.025241077,0.024949849,False,0.026253283,False,0.024949848651885986,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.0646767,0.11686283,0.14302619,0.15877834,0.071160994,0.07582861,0.07993956,0.08655222,1.2205774,0.4839617,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_076,Synthesizing the Spatiotemporal Logic of Post-Translational Modification Crosstalk: From Molecular Signals to Emergent Cellular Decisions,Claude,AI,True,0.7302578741853888,0.6738220233676668,0.7167992766677154,0.637583,0.08789265,False,0.13032691,False,0.7544967532157898,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.08675867,0.15990251,0.19922492,0.22599569,0.09809973,0.10376754,0.11037187,0.11922033,1.0236151,0.084546685,False,False,False,5,"therapeutic strategies including, exosomes emerging, epigenetic modulation, solid cancers",0.65,0.64744663,1.910656,2,0.0
P_077,"The Emergent Architecture of Stress Granules: Multi-Modal Data Synthesis to Understand Assembly, Composition, and Function",Claude,AI,True,0.09767459197477861,0.019199874838570663,0.021120576150897907,0.025374651,0.023152113,False,0.025056195,False,0.02363687753677368,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.09023315,0.15132752,0.18523933,0.20652121,0.09698359,0.102717,0.108497426,0.11551749,0.9789082,-0.078162074,False,False,False,5,"therapeutic strategies including, exosomes emerging, epigenetic modulation, solid cancers",0.6,0.67301166,1.9601316,2,0.0
P_078,"Decoding Emergent Metabolic Channeling: Synthesizing Structural, Interaction, and Flux Data to Understand Metabolon Organization",Claude,AI,True,0.09851474111730402,0.020069369787794722,0.02207603726661822,0.029434443,0.02431357,False,0.02698462,False,0.029187440872192383,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.10465902,0.20514101,0.24253766,0.26092947,0.1181828,0.12510951,0.13198662,0.14337981,1.092482,0.3740376,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",1.0,-0.0,1.0,1,0.0
P_079,"The Emergence of Ribosome Heterogeneity: Synthesizing Structural, Compositional, and Translational Data to Understand Specialized Ribosomes",Claude,AI,True,0.09960764375599948,0.021200099886544033,0.02331843018768498,0.025974035,0.026542008,False,0.028781628,False,0.029845237731933594,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.07179582,0.118714504,0.14358102,0.15844122,0.073906556,0.079445645,0.08448652,0.09033752,1.1928818,0.45367634,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_080,"Emergent Properties of the Nuclear Pore Complex: Integrating Structural, Transport, and Regulatory Data Across Scales",Claude,AI,True,0.09769921682097694,0.019225358155270267,0.021148580162971276,0.026634157,0.019903243,False,0.025233638,False,0.03211045265197754,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.06982839,0.12712927,0.1523479,0.16841862,0.084316954,0.09004817,0.09513465,0.1023069,1.3836638,0.8818148,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_081,"The Emergence of Cellular Memory: Synthesizing Epigenetic, Transcriptional, and Chromatin Data to Understand Heritable Cell States",Claude,AI,True,0.1103004135868766,0.03226545046521778,0.03546868365953615,0.03609234,0.02865386,False,0.030642783,False,0.04811406135559082,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.17357892,0.23832493,0.26379576,0.27805412,0.18123831,0.18849877,0.19623002,0.2057972,1.342863,1.6997286,True,True,True,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.7,0.61086434,1.8420229,2,0.0
P_082,"Decoding the Emergent Logic of Protein Quality Control Networks: Multi-Scale Synthesis of Chaperone, Degradation, and Aggregation Data",Claude,AI,True,0.09475352276455272,0.016177036368436593,0.01779818824652757,0.024797678,0.022193313,False,0.023041677,False,0.0,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.10132879,0.1735407,0.20782393,0.22790061,0.11144819,0.11667655,0.122521624,0.13137574,1.0430219,0.16996591,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.5,0.6931472,2.0,2,0.0
P_083,"The Emergence of Signaling Specificity: Synthesizing Interaction, Localization, and Kinetic Data to Understand Pathway Insulation",Claude,AI,True,0.09867696599526839,0.02023717960358462,0.022260428229455287,0.028853,0.023737311,False,0.0262002,False,0.0240248441696167,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.10377574,0.16488643,0.19709794,0.21669002,0.10786464,0.11231693,0.11923738,0.12832373,0.9379665,-0.26234102,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.75,0.56233513,1.7547653,2,0.0
P_084,"Emergent Properties of the Centrosome: Integrating Structural, Compositional, and Functional Data to Understand Microtubule Organizing Center Function",Claude,AI,True,0.1064682359045202,0.028299871379937724,0.031115932382141498,0.033848286,0.026265144,False,0.032206953,False,0.04171490669250488,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.085457325,0.12485309,0.14950758,0.16434976,0.08657558,0.08874746,0.09227202,0.09745422,1.4322295,0.9458885,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_085,"The Emergence of Autophagosome Selectivity: Synthesizing Receptor, Cargo, and Membrane Data to Understand Selective Autophagy",Claude,AI,True,0.09705518050627275,0.018558844324887414,0.020416111147233185,0.027411222,0.02308774,False,0.02683444,False,0.023087739944458008,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.055882394,0.119389914,0.1427143,0.15747985,0.07721826,0.084647864,0.08993331,0.095036194,1.2967427,0.6841077,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_086,"Decoding Emergent mRNA Fate Decisions: Synthesizing RNA-Protein Interaction, Localization, and Decay Data",Claude,AI,True,0.10081778331236406,0.022452530482906408,0.024694368810011857,0.026865363,0.022863746,False,0.025948893,False,0.03260833024978638,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.06485379,0.116790794,0.146456,0.16434187,0.072066404,0.07500011,0.07885182,0.08476482,1.159082,0.36353916,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_087,"The Emergence of Synaptic Organization: Integrating Proteomic, Structural, and Functional Data Across Synaptic Compartments",Claude,AI,True,0.09940848025408658,0.020994208283229066,0.023092217334634846,0.027845263,0.025744796,False,0.027819287,False,0.03410369157791138,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.06576413,0.123921074,0.1496863,0.16581991,0.07865298,0.08361805,0.08859781,0.094846286,1.1709154,0.43106022,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_088,"Emergent Properties of the Glycocalyx: Synthesizing Glycomic, Proteomic, and Functional Data to Understand Cell Surface Organization",Claude,AI,True,0.10634933276609941,0.02817682372240138,0.030980842119472385,0.035414696,0.026708364,False,0.031400513,False,0.040258169174194336,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.07925731,0.12791875,0.15131848,0.16478471,0.08919754,0.09165195,0.093753904,0.09960285,1.3632113,0.8624225,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
P_089,"The Emergence of Enhancer-Promoter Specificity: Synthesizing Chromatin, Transcription, and 3D Genome Data",Claude,AI,True,0.10188037157058716,0.023552160237233277,0.025902287898583065,0.029521227,0.02416867,False,0.028337622,False,0.03336256742477417,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.11730033,0.17961423,0.20990014,0.22813717,0.124326214,0.12800714,0.1326969,0.14174585,1.1891376,0.71905524,False,False,False,0,"related morbidity, stage diagnosis, combination strategies, clinical intervention",0.95,0.19851527,1.2195907,1,0.0
P_090,"Decoding the Emergent Organization of the Endoplasmic Reticulum: Multi-Scale Synthesis of Structure, Function, and Dynamics",Claude,AI,True,0.0983061980117451,0.019853492510135018,0.021838824608195306,0.023900509,0.023098886,False,0.025484765,False,0.03006768226623535,0.14563455676311357,0.038612575634666114,0.06231621720574119,0.03147233464816177,0.09063380438348521,0.9019590058464766,0.2802093199365365,0.07575518,0.11843364,0.14313796,0.1591981,0.07897923,0.08225359,0.08562051,0.09085066,1.282849,0.64049554,False,False,False,1,"details use execution, myosin motors, nascent chain, origin life",1.0,-0.0,1.0,1,0.0
