condition,text_version,comparison,comparison_label,target_proposal_uid,target_cohort,target_proposal_id,target_proposal_title,target_human_n_reviews,ai_panel_id,ai_panel_size,ai_panel_review_uids,metric,human_metric_value,ai_metric_value
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",mean_pairwise,0.04677651325861613,0.015413403511047363
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",nn,0.038251280784606934,0.014926135540008545
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",centroid_loo,0.03540328936884829,0.011597373619785523
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",global_centroid_dist,0.015715582018411983,0.005151110640788954
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",medoid_dist,0.027643760045369465,0.009962717692057291
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",span90,0.01947360300958283,0.005319141377053982
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",mst_dispersion,0.0414656400680542,0.014944076538085938
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",sparseness,0.015715582018411983,0.005151110640788954
persona,original,claude,Claude,y1::9,y1,9,From image data and biophysical simulations to principles of mesoscale organization through integrated transfer learning,3,claude_y1::9_0009,3,"[""persona::y1::9::claude-sonnet-5::003"", ""persona::y1::9::claude-sonnet-5::004"", ""persona::y1::9::claude-sonnet-5::005""]",remote_clique,0.04677651325861613,0.015413403511047363
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",mean_pairwise,0.03410808245340983,0.01500187317530314
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",nn,0.026291688283284504,0.013645688692728678
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",centroid_loo,0.025744080348492144,0.011286079648000954
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",global_centroid_dist,0.011434621578763663,0.005013160568691906
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",medoid_dist,0.01910245418548584,0.009314775466918945
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",span90,0.014707382080254239,0.005555027549906821
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",mst_dispersion,0.02865368127822876,0.013972163200378418
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",sparseness,0.011434621578763663,0.005013160568691906
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0000,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003""]",remote_clique,0.03410808245340983,0.01500187317530314
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",mean_pairwise,0.03410808245340983,0.013077338536580404
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",nn,0.026291688283284504,0.011354188124338785
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",centroid_loo,0.025744080348492144,0.009833551955416464
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",global_centroid_dist,0.011434621578763663,0.004368613832424817
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",medoid_dist,0.01910245418548584,0.008093476295471191
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",span90,0.014707382080254239,0.005155990607456773
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",mst_dispersion,0.02865368127822876,0.012140214443206787
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",sparseness,0.011434621578763663,0.004368613832424817
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0001,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::004""]",remote_clique,0.03410808245340983,0.013077338536580404
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",mean_pairwise,0.03410808245340983,0.014329175154368082
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",nn,0.026291688283284504,0.013874471187591553
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",centroid_loo,0.025744080348492144,0.010778834946854055
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",global_centroid_dist,0.011434621578763663,0.0047877556400380454
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",medoid_dist,0.01910245418548584,0.009345312913258871
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",span90,0.014707382080254239,0.004978446796340652
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",mst_dispersion,0.02865368127822876,0.014017969369888306
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",sparseness,0.011434621578763663,0.0047877556400380454
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0002,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::005""]",remote_clique,0.03410808245340983,0.014329175154368082
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",mean_pairwise,0.03410808245340983,0.01442656914393107
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",nn,0.026291688283284504,0.013494590918223063
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",centroid_loo,0.025744080348492144,0.010852192892635873
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",global_centroid_dist,0.011434621578763663,0.0048204167252604195
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",medoid_dist,0.01910245418548584,0.00916367769241333
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",span90,0.014707382080254239,0.005199833161807344
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",mst_dispersion,0.02865368127822876,0.013745516538619995
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",sparseness,0.011434621578763663,0.0048204167252604195
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0003,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",remote_clique,0.03410808245340983,0.01442656914393107
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",mean_pairwise,0.03410808245340983,0.013134658336639404
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",nn,0.026291688283284504,0.0123060941696167
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",centroid_loo,0.025744080348492144,0.009877650397913329
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",global_centroid_dist,0.011434621578763663,0.004387759407004532
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",medoid_dist,0.01910245418548584,0.008318503697713217
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",span90,0.014707382080254239,0.0047110238265935635
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",mst_dispersion,0.02865368127822876,0.012477755546569824
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",sparseness,0.011434621578763663,0.004387759407004532
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0004,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",remote_clique,0.03410808245340983,0.013134658336639404
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",mean_pairwise,0.03410808245340983,0.014128188292185465
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",nn,0.026291688283284504,0.013774693012237549
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",centroid_loo,0.025744080348492144,0.010627086573561892
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",global_centroid_dist,0.011434621578763663,0.004720384436499987
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",medoid_dist,0.01910245418548584,0.009295423825581869
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",span90,0.014707382080254239,0.004883873066415978
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",mst_dispersion,0.02865368127822876,0.013943135738372803
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",sparseness,0.011434621578763663,0.004720384436499987
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0005,3,"[""persona::y2::1::claude-sonnet-5::001"", ""persona::y2::1::claude-sonnet-5::004"", ""persona::y2::1::claude-sonnet-5::005""]",remote_clique,0.03410808245340983,0.014128188292185465
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",mean_pairwise,0.03410808245340983,0.014210700988769531
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",nn,0.026291688283284504,0.01178431510925293
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",centroid_loo,0.025744080348492144,0.010687573005053852
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",global_centroid_dist,0.011434621578763663,0.004748197265180461
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",medoid_dist,0.01910245418548584,0.008523603280385336
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",span90,0.014707382080254239,0.005829069395442943
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",mst_dispersion,0.02865368127822876,0.012785404920578003
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",sparseness,0.011434621578763663,0.004748197265180461
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0006,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::004""]",remote_clique,0.03410808245340983,0.014210700988769531
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",mean_pairwise,0.03410808245340983,0.014203846454620361
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",nn,0.026291688283284504,0.012504339218139648
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",centroid_loo,0.025744080348492144,0.010683635996529292
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",global_centroid_dist,0.011434621578763663,0.004745907075251465
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",medoid_dist,0.01910245418548584,0.008516748746236166
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",span90,0.014707382080254239,0.005387647277380681
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",mst_dispersion,0.02865368127822876,0.012775123119354248
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",sparseness,0.011434621578763663,0.004745907075251465
persona,original,claude,Claude,y2::1,y2,1,Emergent Order Parameters of Allostery: An AI Framework for Predicting and Engineering Protein Regulation,3,claude_y2::1_0007,3,"[""persona::y2::1::claude-sonnet-5::002"", ""persona::y2::1::claude-sonnet-5::003"", ""persona::y2::1::claude-sonnet-5::005""]",remote_clique,0.03410808245340983,0.014203846454620361
